repeat,outer_fold,config_id,hidden_size1,hidden_size2,hidden_size3,lr,weight_decay,dropout,inner_selected_threshold,inner_selected_epochs_median,inner_pr_auc,inner_roc_auc,inner_recall,inner_specificity,inner_balanced_accuracy,inner_mcc,inner_f1_score,inner_accuracy,inner_threshold,inner_tp,inner_tn,inner_fp,inner_fn
10,2,5,48,48,32,0.0005,0.0001,0.2,0.4749999999999999,13,0.3813540342088017,0.7224260355029587,0.5230769230769231,0.7415384615384616,0.6323076923076923,0.16896396004550832,0.2546816479400749,0.7216783216783217,0.4749999999999999,34,482,168,31
10,3,0,80,32,32,0.0005,0.0001,0.4,0.49499999999999994,22,0.6799892989642194,0.9196804733727812,0.6923076923076923,0.96,0.8261538461538461,0.6270378377772542,0.661764705882353,0.9356643356643357,0.49499999999999994,45,624,26,20
10,3,1,48,32,16,0.0003,0.0001,0.4,0.5199999999999999,12,0.3354448468534075,0.6213609467455621,0.24615384615384617,0.9907692307692307,0.6184615384615384,0.39440531887330776,0.36781609195402304,0.9230769230769231,0.5199999999999999,16,644,6,49
10,3,2,48,32,32,0.0005,0.001,0.5,0.58,26,0.5488192746340335,0.8713609467455621,0.35384615384615387,0.9969230769230769,0.6753846153846154,0.5489594900711076,0.5111111111111112,0.9384615384615385,0.58,23,648,2,42
10,3,3,80,32,24,0.0005,0.0001,0.5,0.6499999999999999,4,0.5113925037244921,0.7982958579881656,0.24615384615384617,0.9953846153846154,0.6207692307692307,0.4317359688090169,0.38095238095238093,0.9272727272727272,0.6499999999999999,16,647,3,49
10,3,4,64,48,24,0.0003,0.001,0.4,0.5299999999999999,18,0.46292571948867967,0.7168047337278106,0.49230769230769234,0.8876923076923077,0.69,0.3086294651525409,0.37647058823529417,0.8517482517482518,0.5299999999999999,32,577,73,33
10,3,5,64,16,48,0.001,0.001,0.5,0.5149999999999999,28,0.27832397705719514,0.6213136094674556,0.18461538461538463,0.9969230769230769,0.5907692307692307,0.37666822064119326,0.3037974683544304,0.9230769230769231,0.5149999999999999,12,648,2,53
10,4,0,80,48,16,0.0005,0.0005,0.5,0.5199999999999999,18,0.5267075990565036,0.8239881656804734,0.4461538461538462,0.9892307692307692,0.7176923076923077,0.572400886899372,0.5742574257425743,0.9398601398601398,0.5199999999999999,29,643,7,36
10,4,1,32,32,24,0.0005,0.0005,0.5,0.5449999999999999,7,0.37093369293206196,0.6481065088757396,0.27692307692307694,0.9830769230769231,0.63,0.37890090956094363,0.3829787234042553,0.9188811188811189,0.5449999999999999,18,639,11,47
10,4,2,80,16,16,0.001,0.0001,0.5,0.5149999999999999,5,0.4080062865326379,0.7134556213017751,0.5076923076923077,0.8784615384615385,0.6930769230769231,0.3054260348780559,0.37288135593220334,0.8447552447552448,0.5149999999999999,33,571,79,32
10,4,3,48,16,24,0.0003,0.001,0.2,0.49499999999999994,19,0.6128373239259018,0.8664615384615384,0.5384615384615384,0.9830769230769231,0.7607692307692308,0.6110935832734907,0.6306306306306305,0.9426573426573427,0.49499999999999994,35,639,11,30
10,4,4,64,32,32,0.0005,0.001,0.5,0.58,23,0.4667758521160837,0.7137988165680474,0.46153846153846156,0.9846153846153847,0.7230769230769232,0.5581052602166382,0.5714285714285714,0.9370629370629371,0.58,30,640,10,35
10,4,5,64,48,24,0.0003,0.0001,0.5,0.57,3,0.31678975518989505,0.6231360946745562,0.16923076923076924,0.9984615384615385,0.5838461538461539,0.3752824130186493,0.28571428571428575,0.9230769230769231,0.57,11,649,1,54
11,0,0,48,32,24,0.001,0.0001,0.5,0.5049999999999999,18,0.3610802144254688,0.70147705078125,0.46875,0.90625,0.6875,0.32285372490850467,0.38961038961038963,0.8664772727272727,0.5049999999999999,30,580,60,34
11,0,1,64,32,16,0.001,0.0005,0.2,0.41999999999999993,41,0.8156706813222803,0.9511352539062501,0.90625,0.965625,0.9359375,0.7897632313158556,0.8055555555555555,0.9602272727272727,0.41999999999999993,58,618,22,6
11,0,2,64,64,16,0.0003,0.001,0.5,0.5199999999999999,18,0.5909649409889624,0.76590576171875,0.484375,0.9953125,0.73984375,0.6432229264409112,0.6326530612244898,0.9488636363636364,0.5199999999999999,31,637,3,33
11,0,3,48,64,48,0.001,0.0005,0.4,0.605,20,0.49930380766080207,0.78216552734375,0.453125,0.9921875,0.72265625,0.597128775360455,0.5918367346938775,0.9431818181818182,0.605,29,635,5,35
11,0,4,80,48,48,0.0003,0.0005,0.4,0.5049999999999999,12,0.3174816086252144,0.6490478515625,0.25,0.984375,0.6171875,0.3572643963184506,0.35555555555555557,0.9176136363636364,0.5049999999999999,16,630,10,48
11,0,5,48,16,48,0.0003,0.0005,0.4,0.5149999999999999,26,0.37702911305732717,0.737353515625,0.28125,0.9984375,0.63984375,0.4961705059317699,0.43373493975903615,0.9332386363636364,0.5149999999999999,18,639,1,46
11,1,0,48,48,16,0.0005,0.0001,0.2,0.5049999999999999,10,0.4958215186686326,0.7820828402366864,0.3230769230769231,0.9984615384615385,0.6607692307692308,0.5352643613280605,0.4827586206896552,0.9370629370629371,0.5049999999999999,21,649,1,44
11,1,1,64,16,32,0.0005,0.0005,0.5,0.49499999999999994,19,0.3787909163276052,0.6945207100591716,0.24615384615384617,0.9938461538461538,0.62,0.4184245890129397,0.37647058823529417,0.9258741258741259,0.49499999999999994,16,646,4,49
11,1,2,64,64,24,0.0003,0.0005,0.5,0.4549999999999999,15,0.32079896227763904,0.7094674556213018,0.24615384615384617,0.9876923076923076,0.6169230769230769,0.37324924971386525,0.3595505617977528,0.9202797202797203,0.4549999999999999,16,642,8,49
11,1,3,80,64,48,0.0003,0.0001,0.5,0.44499999999999995,15,0.3335789897552589,0.712698224852071,0.6307692307692307,0.7415384615384616,0.6861538461538461,0.23532440241230698,0.2992700729927007,0.7314685314685314,0.44499999999999995,41,482,168,24
11,1,4,64,48,24,0.0005,0.001,0.2,0.59,23,0.5025083158169956,0.8057396449704142,0.24615384615384617,0.9984615384615385,0.6223076923076923,0.46157784193259893,0.3902439024390244,0.9300699300699301,0.59,16,649,1,49
11,1,5,48,48,16,0.0005,0.001,0.5,0.4649999999999999,15,0.6061985031912019,0.8191124260355029,0.5230769230769231,0.9861538461538462,0.7546153846153847,0.6157566764614623,0.6296296296296297,0.9440559440559441,0.4649999999999999,34,641,9,31
11,2,0,64,32,16,0.0003,0.0005,0.4,0.5049999999999999,31,0.48408614055941235,0.8496449704142011,0.4153846153846154,0.9846153846153847,0.7000000000000001,0.5191079009568672,0.5294117647058824,0.9328671328671329,0.5049999999999999,27,640,10,38
11,2,1,48,16,32,0.0003,0.0005,0.4,0.5049999999999999,25,0.3780823173890815,0.685905325443787,0.35384615384615387,0.9907692307692307,0.6723076923076923,0.5022118564594756,0.48936170212765956,0.9328671328671329,0.5049999999999999,23,644,6,42
11,2,2,80,48,32,0.0003,0.0005,0.2,0.5299999999999999,17,0.46968750999171066,0.8417041420118343,0.38461538461538464,0.9923076923076923,0.6884615384615385,0.5404557867401593,0.5263157894736842,0.9370629370629371,0.5299999999999999,25,645,5,40
11,2,3,32,32,32,0.0005,0.001,0.5,0.4649999999999999,8,0.35326453570678107,0.6530295857988165,0.3384615384615385,0.9846153846153847,0.6615384615384616,0.4491940073315177,0.45360824742268036,0.9258741258741259,0.4649999999999999,22,640,10,43
11,2,4,80,16,48,0.0005,0.0005,0.4,0.575,12,0.4108917235355486,0.7561183431952664,0.38461538461538464,0.9753846153846154,0.68,0.44513729338120667,0.4716981132075472,0.9216783216783216,0.575,25,634,16,40
11,2,5,64,48,24,0.0005,0.0005,0.4,0.5149999999999999,47,0.6541151723518747,0.9012071005917159,0.8461538461538461,0.936923076923077,0.8915384615384616,0.6602932251975541,0.6832298136645962,0.9286713286713286,0.5149999999999999,55,609,41,10
11,3,0,64,48,16,0.0003,0.0005,0.5,0.44499999999999995,17,0.48607283295087333,0.834923076923077,0.8615384615384616,0.7415384615384616,0.8015384615384615,0.37378452030161435,0.3875432525951557,0.7524475524475525,0.44499999999999995,56,482,168,9
11,3,1,80,32,32,0.0003,0.0001,0.5,0.5099999999999999,13,0.46647170127541193,0.7707810650887574,0.4,0.9938461538461538,0.696923076923077,0.5647211485937991,0.5473684210526316,0.9398601398601398,0.5099999999999999,26,646,4,39
11,3,2,48,48,48,0.0003,0.0005,0.4,0.5249999999999999,12,0.2759396664605915,0.6757396449704143,0.23076923076923078,0.9815384615384616,0.6061538461538462,0.32018647667408007,0.32608695652173914,0.9132867132867133,0.5249999999999999,15,638,12,50
11,3,3,48,64,16,0.001,0.0005,0.4,0.4749999999999999,27,0.6425341734424526,0.8900118343195267,0.6923076923076923,0.96,0.8261538461538461,0.6270378377772542,0.661764705882353,0.9356643356643357,0.4749999999999999,45,624,26,20
11,3,4,80,64,24,0.0005,0.0001,0.4,0.5149999999999999,17,0.3998386737976776,0.7800355029585799,0.5538461538461539,0.9,0.726923076923077,0.3746080825769469,0.4337349397590361,0.8685314685314686,0.5149999999999999,36,585,65,29
11,3,5,80,64,24,0.0003,0.001,0.2,0.43999999999999995,16,0.35089537651705444,0.8162603550295858,0.7230769230769231,0.76,0.7415384615384615,0.30799711509428773,0.35074626865671643,0.7566433566433567,0.43999999999999995,47,494,156,18
11,4,0,48,64,24,0.001,0.0005,0.2,0.5049999999999999,31,0.8135970636588954,0.9331479289940829,0.8615384615384616,0.9784615384615385,0.92,0.812575577880262,0.8296296296296297,0.9678321678321679,0.5049999999999999,56,636,14,9
11,4,1,32,48,24,0.0005,0.0001,0.5,0.57,8,0.3269896300113738,0.6255857988165681,0.24615384615384617,0.9676923076923077,0.6069230769230769,0.27752307012694055,0.3137254901960784,0.9020979020979021,0.57,16,629,21,49
11,4,2,80,64,32,0.0003,0.0001,0.5,0.5449999999999999,16,0.3168803103952612,0.6580118343195265,0.26153846153846155,0.9907692307692307,0.6261538461538462,0.4110805063600358,0.38636363636363635,0.9244755244755245,0.5449999999999999,17,644,6,48
11,4,3,80,64,16,0.0005,0.0005,0.2,0.705,10,0.34878593724841916,0.6974674556213016,0.15384615384615385,1.0,0.5769230769230769,0.37662178857735473,0.2666666666666667,0.9230769230769231,0.705,10,650,0,55
11,4,4,80,16,16,0.0003,0.001,0.5,0.4699999999999999,13,0.33912559942212717,0.6856568047337277,0.7076923076923077,0.7415384615384616,0.7246153846153847,0.2820051904726298,0.32974910394265233,0.7384615384615385,0.4699999999999999,46,482,168,19
11,4,5,48,48,16,0.0003,0.0005,0.5,0.5499999999999999,14,0.3851262275916652,0.7450650887573964,0.2153846153846154,0.9984615384615385,0.6069230769230769,0.42896331289461553,0.3500000000000001,0.9272727272727272,0.5499999999999999,14,649,1,51
12,0,0,32,64,24,0.0005,0.0001,0.4,0.5049999999999999,16,0.43767084091341923,0.7724853515625,0.453125,0.978125,0.715625,0.5176951836117323,0.5420560747663552,0.9303977272727273,0.5049999999999999,29,626,14,35
12,0,1,64,64,16,0.0005,0.0001,0.2,0.48999999999999994,29,0.5457796957983599,0.8778320312500001,0.59375,0.971875,0.7828125,0.6009343841375702,0.6333333333333334,0.9375,0.48999999999999994,38,622,18,26
12,0,2,80,64,24,0.001,0.0005,0.4,0.58,28,0.6580859790245186,0.8963500976562501,0.6875,0.971875,0.8296875,0.6688813580363335,0.6984126984126984,0.9460227272727273,0.58,44,622,18,20
12,0,3,48,64,16,0.0005,0.0001,0.5,0.5399999999999999,14,0.43449690958628057,0.74814453125,0.5,0.96875,0.734375,0.5152236441509777,0.5517241379310345,0.9261363636363636,0.5399999999999999,32,620,20,32
12,0,4,32,32,32,0.001,0.0001,0.2,0.6499999999999999,31,0.5699247165014789,0.8722900390625001,0.640625,0.9765625,0.80859375,0.6557156953987299,0.6833333333333332,0.9460227272727273,0.6499999999999999,41,625,15,23
12,0,5,80,48,48,0.0003,0.0001,0.4,0.4799999999999999,23,0.8152954525337153,0.97347412109375,0.859375,0.9671875,0.91328125,0.7657183485718434,0.7857142857142857,0.9573863636363636,0.4799999999999999,55,619,21,9
12,1,0,80,48,16,0.0003,0.001,0.5,0.5499999999999999,15,0.31555443576379566,0.62101775147929,0.23076923076923078,0.9846153846153847,0.6076923076923078,0.33708038864015377,0.33333333333333337,0.916083916083916,0.5499999999999999,15,640,10,50
12,1,1,80,16,32,0.001,0.001,0.4,0.5499999999999999,11,0.4374014099637262,0.749266272189349,0.7230769230769231,0.8538461538461538,0.7884615384615384,0.4157284868347041,0.4541062801932368,0.8419580419580419,0.5499999999999999,47,555,95,18
12,1,2,48,64,16,0.0003,0.001,0.4,0.5149999999999999,12,0.29709301863524407,0.6698343195266273,0.23076923076923078,0.9846153846153847,0.6076923076923078,0.33708038864015377,0.33333333333333337,0.916083916083916,0.5149999999999999,15,640,10,50
12,1,3,32,48,16,0.0005,0.0001,0.4,0.4699999999999999,19,0.46141772279304,0.7435266272189349,0.35384615384615387,0.9830769230769231,0.6684615384615384,0.4551254280103013,0.46464646464646464,0.9258741258741259,0.4699999999999999,23,639,11,42
12,1,4,48,16,24,0.0003,0.001,0.4,0.5099999999999999,64,0.48127754646917364,0.7912662721893492,0.4461538461538462,0.9815384615384616,0.7138461538461539,0.528838322905878,0.5471698113207548,0.9328671328671329,0.5099999999999999,29,638,12,36
12,1,5,48,48,48,0.0003,0.001,0.5,0.48499999999999993,21,0.3226793928000734,0.6760710059171597,0.5230769230769231,0.7415384615384616,0.6323076923076923,0.16896396004550832,0.2546816479400749,0.7216783216783217,0.48499999999999993,34,482,168,31
12,2,0,48,32,48,0.001,0.0005,0.2,0.61,11,0.3298421676247616,0.6345443786982248,0.23076923076923078,0.9984615384615385,0.6146153846153847,0.44554101429838244,0.37037037037037035,0.9286713286713286,0.61,15,649,1,50
12,2,1,32,48,48,0.0005,0.0001,0.5,0.5449999999999999,41,0.5582400758069944,0.8068284023668639,0.5384615384615384,0.9815384615384616,0.76,0.6032252888764013,0.625,0.9412587412587412,0.5449999999999999,35,638,12,30
12,2,2,80,64,48,0.001,0.0005,0.5,0.5299999999999999,28,0.8188389399901513,0.9661301775147929,0.8615384615384616,0.9753846153846154,0.9184615384615384,0.7995160104997565,0.8175182481751826,0.965034965034965,0.5299999999999999,56,634,16,9
12,2,3,64,16,24,0.001,0.001,0.4,0.49499999999999994,33,0.8328579484056353,0.9757988165680473,0.9538461538461539,0.9646153846153847,0.9592307692307693,0.8158204613823339,0.8266666666666667,0.9636363636363636,0.49499999999999994,62,627,23,3
12,2,4,32,16,48,0.0005,0.0001,0.4,0.5349999999999999,23,0.4628772104712532,0.8202248520710059,0.4,0.9876923076923076,0.6938461538461538,0.523705971957059,0.5252525252525253,0.9342657342657342,0.5349999999999999,26,642,8,39
12,2,5,80,32,24,0.0003,0.001,0.4,0.5249999999999999,23,0.5872321937555565,0.8482130177514793,0.46153846153846156,0.9953846153846154,0.7284615384615385,0.6260475092762272,0.6122448979591837,0.9468531468531468,0.5249999999999999,30,647,3,35
12,3,0,32,64,24,0.0003,0.001,0.5,0.57,21,0.3703002464142825,0.65101775147929,0.26153846153846155,0.9923076923076923,0.6269230769230769,0.4225771273642583,0.39080459770114945,0.9258741258741259,0.57,17,645,5,48
12,3,1,48,16,16,0.0005,0.001,0.5,0.5599999999999999,17,0.3078213426144862,0.6830414201183432,0.2,0.9969230769230769,0.5984615384615385,0.3950165759029553,0.325,0.9244755244755245,0.5599999999999999,13,648,2,52
12,3,2,64,32,24,0.0003,0.001,0.5,0.33999999999999997,3,0.41011379641644763,0.6527692307692308,1.0,0.23076923076923078,0.6153846153846154,0.16293763397807054,0.20634920634920637,0.3006993006993007,0.33999999999999997,65,150,500,0
12,3,3,48,64,48,0.0003,0.0001,0.2,0.5049999999999999,10,0.4298209723430358,0.7755384615384615,0.3384615384615385,0.9953846153846154,0.666923076923077,0.5224746023922383,0.48888888888888893,0.9356643356643357,0.5049999999999999,22,647,3,43
12,3,4,32,48,16,0.001,0.0001,0.4,0.5299999999999999,9,0.30497748564196936,0.6355739644970414,0.23076923076923078,0.9892307692307692,0.61,0.3662335103823572,0.3448275862068966,0.9202797202797203,0.5299999999999999,15,643,7,50
12,3,5,48,48,16,0.0005,0.0001,0.5,0.48499999999999993,35,0.6967213432805958,0.9260473372781064,0.676923076923077,0.9769230769230769,0.8269230769230769,0.6831420278227357,0.7096774193548386,0.9496503496503497,0.48499999999999993,44,635,15,21
12,4,0,48,64,32,0.001,0.001,0.2,0.49999999999999994,41,0.7468121468490443,0.9522011834319526,0.6923076923076923,0.9676923076923077,0.8300000000000001,0.655485329316494,0.6870229007633587,0.9426573426573427,0.49999999999999994,45,629,21,20
12,4,1,64,16,32,0.0005,0.0001,0.4,0.49499999999999994,17,0.4398419119231244,0.7576331360946745,0.49230769230769234,0.9461538461538461,0.7192307692307692,0.43253370539395447,0.4848484848484848,0.9048951048951049,0.49499999999999994,32,615,35,33
12,4,2,80,64,48,0.0005,0.0001,0.2,0.5099999999999999,20,0.4942080619034276,0.7380473372781065,0.4153846153846154,0.9876923076923076,0.7015384615384616,0.537047640407466,0.54,0.9356643356643357,0.5099999999999999,27,642,8,38
12,4,3,48,64,24,0.0003,0.0001,0.2,0.4749999999999999,18,0.3321116427562827,0.6283431952662722,0.27692307692307694,0.9892307692307692,0.6330769230769231,0.41653505167676147,0.4,0.9244755244755245,0.4749999999999999,18,643,7,47
12,4,4,32,16,24,0.0005,0.0001,0.2,0.48999999999999994,10,0.46708199192815564,0.7640473372781065,0.16923076923076924,0.9984615384615385,0.5838461538461539,0.3752824130186493,0.28571428571428575,0.9230769230769231,0.48999999999999994,11,649,1,54
12,4,5,32,32,16,0.0005,0.0005,0.2,0.49499999999999994,20,0.5513792941735677,0.8229704142011834,0.46153846153846156,0.9830769230769231,0.7223076923076923,0.5497635802870459,0.5660377358490567,0.9356643356643357,0.49499999999999994,30,639,11,35
13,0,0,32,16,32,0.0003,0.0001,0.2,0.48999999999999994,12,0.4796514681838524,0.7040893554687501,0.484375,0.96875,0.7265625,0.5025234343987642,0.5391304347826086,0.9247159090909091,0.48999999999999994,31,620,20,33
13,0,1,80,32,32,0.0003,0.001,0.2,0.5499999999999999,30,0.6077201994503892,0.9056640625,0.640625,0.971875,0.80625,0.6354482732284518,0.6666666666666667,0.9417613636363636,0.5499999999999999,41,622,18,23
13,0,2,48,64,32,0.0005,0.001,0.5,0.5099999999999999,24,0.5057860175474495,0.83482666015625,0.484375,0.9796875,0.73203125,0.5511351921262151,0.5740740740740741,0.9346590909090909,0.5099999999999999,31,627,13,33
13,0,3,48,32,16,0.0005,0.001,0.4,0.6749999999999999,26,0.37379547939195784,0.72659912109375,0.25,0.99375,0.621875,0.42177569493998257,0.38095238095238093,0.9261363636363636,0.6749999999999999,16,636,4,48
13,0,4,48,16,32,0.0005,0.0005,0.4,0.57,21,0.32617576059333214,0.62127685546875,0.234375,0.996875,0.615625,0.43307078401155225,0.37037037037037035,0.9275568181818182,0.57,15,638,2,49
13,0,5,48,32,32,0.0005,0.001,0.4,0.6799999999999999,9,0.34176214578582736,0.6767211914062501,0.234375,0.996875,0.615625,0.43307078401155225,0.37037037037037035,0.9275568181818182,0.6799999999999999,15,638,2,49
13,1,0,48,16,16,0.0005,0.001,0.2,0.49499999999999994,13,0.32420359187574505,0.724698224852071,0.23076923076923078,0.9923076923076923,0.6115384615384616,0.3889202910697196,0.3529411764705882,0.9230769230769231,0.49499999999999994,15,645,5,50
13,1,1,32,32,24,0.0003,0.0001,0.5,0.5249999999999999,18,0.32580512512355714,0.7060355029585799,0.23076923076923078,0.9907692307692307,0.6107692307692307,0.3772012380428545,0.34883720930232565,0.9216783216783216,0.5249999999999999,15,644,6,50
13,1,2,64,48,16,0.0005,0.0005,0.2,0.49999999999999994,13,0.4671829573621062,0.7947692307692308,0.4153846153846154,0.9861538461538462,0.7007692307692308,0.5279032914513643,0.5346534653465346,0.9342657342657342,0.49999999999999994,27,641,9,38
13,1,3,32,32,32,0.0005,0.0001,0.5,0.575,20,0.48447237465618564,0.7691715976331361,0.47692307692307695,0.9784615384615385,0.7276923076923077,0.5390735865120443,0.5636363636363636,0.9328671328671329,0.575,31,636,14,34
13,1,4,32,48,48,0.001,0.0005,0.5,0.5599999999999999,26,0.4967517489911069,0.7538343195266273,0.47692307692307695,0.9846153846153847,0.7307692307692308,0.5706888376682137,0.5849056603773585,0.9384615384615385,0.5599999999999999,31,640,10,34
13,1,5,32,32,48,0.0005,0.001,0.5,0.6649999999999999,8,0.3250483783286825,0.6223076923076922,0.2,0.9984615384615385,0.5992307692307692,0.4117813598535079,0.32911392405063294,0.9258741258741259,0.6649999999999999,13,649,1,52
13,2,0,32,32,24,0.001,0.001,0.5,0.5499999999999999,29,0.5738449429449468,0.8903076923076922,0.5230769230769231,0.9815384615384616,0.7523076923076923,0.5912645879460323,0.6126126126126126,0.9398601398601398,0.5499999999999999,34,638,12,31
13,2,1,48,64,16,0.001,0.001,0.4,0.6,18,0.5018810534178487,0.7779408284023668,0.49230769230769234,0.9876923076923076,0.74,0.6004442799572107,0.6095238095238096,0.9426573426573427,0.6,32,642,8,33
13,2,2,80,64,48,0.001,0.001,0.2,0.5149999999999999,8,0.35585647660055797,0.6717278106508875,0.23076923076923078,0.9984615384615385,0.6146153846153847,0.44554101429838244,0.37037037037037035,0.9286713286713286,0.5149999999999999,15,649,1,50
13,2,3,64,16,32,0.001,0.0001,0.2,0.48999999999999994,8,0.5440589809817957,0.825396449704142,0.49230769230769234,0.9861538461538462,0.7392307692307692,0.5916140950493814,0.6037735849056605,0.9412587412587412,0.48999999999999994,32,641,9,33
13,2,4,32,48,32,0.0005,0.0005,0.2,0.4799999999999999,23,0.5004625026422554,0.820414201183432,0.4153846153846154,0.9861538461538462,0.7007692307692308,0.5279032914513643,0.5346534653465346,0.9342657342657342,0.4799999999999999,27,641,9,38
13,2,5,48,64,48,0.001,0.0005,0.5,0.5149999999999999,14,0.5586788200129369,0.8633846153846154,0.38461538461538464,0.9876923076923076,0.6861538461538461,0.5101127853361851,0.5102040816326531,0.9328671328671329,0.5149999999999999,25,642,8,40
13,3,0,48,48,24,0.0005,0.0005,0.4,0.49499999999999994,26,0.6899469523001535,0.9238461538461539,0.5692307692307692,0.9923076923076923,0.7807692307692308,0.6865318453423803,0.6915887850467289,0.9538461538461539,0.49499999999999994,37,645,5,28
13,3,1,48,48,48,0.0003,0.001,0.2,0.48499999999999993,2,0.4389522399488423,0.6608047337278107,0.3230769230769231,0.9969230769230769,0.66,0.5213703983102893,0.47727272727272724,0.9356643356643357,0.48499999999999993,21,648,2,44
13,3,2,32,64,24,0.0003,0.0001,0.5,0.48499999999999993,27,0.508083279936831,0.6977988165680473,0.47692307692307695,0.9923076923076923,0.7346153846153847,0.6168984823473798,0.6138613861386139,0.9454545454545454,0.48499999999999993,31,645,5,34
13,3,3,32,32,32,0.0005,0.001,0.4,0.48999999999999994,21,0.5127643233551372,0.8193017751479289,0.5384615384615384,0.9723076923076923,0.7553846153846153,0.5604942404127657,0.5932203389830508,0.9328671328671329,0.48999999999999994,35,632,18,30
13,3,4,80,64,32,0.0005,0.0005,0.4,0.57,25,0.4613181700374897,0.7878461538461539,0.36923076923076925,0.9938461538461538,0.6815384615384615,0.5380896254333104,0.5161290322580645,0.9370629370629371,0.57,24,646,4,41
13,3,5,64,32,16,0.0003,0.001,0.5,0.49499999999999994,18,0.3558246911447635,0.7059289940828402,0.23076923076923078,0.9984615384615385,0.6146153846153847,0.44554101429838244,0.37037037037037035,0.9286713286713286,0.49499999999999994,15,649,1,50
13,4,0,80,16,48,0.0003,0.0001,0.2,0.48999999999999994,29,0.6321289160538168,0.8559763313609468,0.6307692307692307,0.9861538461538462,0.8084615384615385,0.6954221955583443,0.7130434782608696,0.9538461538461539,0.48999999999999994,41,641,9,24
13,4,1,64,16,24,0.001,0.001,0.4,0.715,30,0.5997455749186794,0.8655502958579882,0.6,0.9815384615384616,0.7907692307692308,0.6495650837411073,0.6724137931034482,0.9468531468531468,0.715,39,638,12,26
13,4,2,80,48,32,0.0005,0.001,0.5,0.5549999999999999,28,0.4669740447364562,0.7465917159763313,0.4153846153846154,0.9876923076923076,0.7015384615384616,0.537047640407466,0.54,0.9356643356643357,0.5549999999999999,27,642,8,38
13,4,3,32,16,32,0.0005,0.0005,0.2,0.585,5,0.30344086424123057,0.6213017751479291,0.2153846153846154,0.9953846153846154,0.6053846153846154,0.3977117254387802,0.3414634146341464,0.9244755244755245,0.585,14,647,3,51
13,4,4,48,32,16,0.0005,0.001,0.2,0.48999999999999994,36,0.7972655157619037,0.9707100591715977,0.9076923076923077,0.9553846153846154,0.9315384615384615,0.7552448191428428,0.7712418300653594,0.951048951048951,0.48999999999999994,59,621,29,6
13,4,5,64,32,48,0.0005,0.0001,0.5,0.5449999999999999,19,0.3261482311692663,0.7664733727810651,0.23076923076923078,0.9892307692307692,0.61,0.3662335103823572,0.3448275862068966,0.9202797202797203,0.5449999999999999,15,643,7,50
14,0,0,80,16,24,0.001,0.0001,0.5,0.5499999999999999,24,0.6268002733369707,0.8817138671875,0.34375,0.99375,0.66875,0.5144607306985689,0.4888888888888889,0.9346590909090909,0.5499999999999999,22,636,4,42
14,0,1,48,48,32,0.0003,0.001,0.2,0.5599999999999999,8,0.31584595427766754,0.620849609375,0.1875,0.9984375,0.59296875,0.39704182785838893,0.3116883116883117,0.9247159090909091,0.5599999999999999,12,639,1,52
14,0,2,80,48,48,0.0005,0.001,0.5,0.5199999999999999,20,0.5120912316139801,0.8388671875,0.484375,0.9875,0.7359375,0.5930124575602688,0.6019417475728156,0.9417613636363636,0.5199999999999999,31,632,8,33
14,0,3,32,64,24,0.0005,0.0001,0.5,0.5149999999999999,24,0.41822794143591085,0.7234375000000001,0.390625,0.9796875,0.68515625,0.47110686528708734,0.4901960784313726,0.9261363636363636,0.5149999999999999,25,627,13,39
14,0,4,80,48,24,0.0005,0.0005,0.4,0.4749999999999999,13,0.3654616411378912,0.73905029296875,0.640625,0.734375,0.6875,0.23531334337881024,0.2981818181818182,0.7258522727272727,0.4749999999999999,41,470,170,23
14,0,5,80,16,16,0.0005,0.0001,0.2,0.48499999999999993,31,0.5919056861836515,0.8817016601562501,0.609375,0.95625,0.7828125,0.5541169728726751,0.5954198473282443,0.9247159090909091,0.48499999999999993,39,612,28,25
14,1,0,48,32,48,0.001,0.0001,0.4,0.59,6,0.27680328251230124,0.675846153846154,0.24615384615384617,0.9861538461538462,0.6161538461538462,0.363565276319023,0.35555555555555557,0.9188811188811189,0.59,16,641,9,49
14,1,1,48,64,48,0.001,0.0005,0.4,0.5599999999999999,19,0.4946820767275788,0.7914911242603552,0.46153846153846156,0.98,0.7207692307692308,0.5339038252097875,0.5555555555555556,0.9328671328671329,0.5599999999999999,30,637,13,35
14,1,2,32,48,48,0.0003,0.0005,0.2,0.48499999999999993,7,0.583703759549339,0.8048165680473371,0.5538461538461539,0.9861538461538462,0.77,0.639239286708539,0.6545454545454547,0.9468531468531468,0.48499999999999993,36,641,9,29
14,1,3,64,32,24,0.0003,0.0001,0.2,0.5199999999999999,10,0.32091225694535247,0.6642130177514793,0.2,0.9969230769230769,0.5984615384615385,0.3950165759029553,0.325,0.9244755244755245,0.5199999999999999,13,648,2,52
14,1,4,48,64,16,0.001,0.001,0.4,0.48499999999999993,29,0.66157966112645,0.8860355029585798,0.6615384615384615,0.9707692307692307,0.8161538461538461,0.6459358463662672,0.6771653543307087,0.9426573426573427,0.48499999999999993,43,631,19,22
14,1,5,80,48,32,0.0005,0.001,0.4,0.5199999999999999,32,0.5533120449993331,0.8802011834319527,0.5692307692307692,0.9707692307692307,0.77,0.5777904983304761,0.6115702479338843,0.9342657342657342,0.5199999999999999,37,631,19,28
