ratio,negative_ratio,sampling_round,outer_fold,n_selected_total,n_train_graphs,n_validation_graphs,n_test_graphs,n_train_edcs,n_train_non_edcs,n_validation_edcs,n_validation_non_edcs,n_test_edcs,n_test_non_edcs,best_epoch,best_validation_pr_auc,hidden_size1,hidden_size2,hidden_size3,lr,weight_decay,dropout,pr_auc,roc_auc,recall,specificity,balanced_accuracy,mcc,f1_score,accuracy,threshold,tp,tn,fp,fn
1,1:1,22,3,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9851190476190477,0.98046875,0.9375,0.6875,0.8125,0.6454972243679028,0.8333333333333334,0.8125,0.30499999999999994,15,11,5,1
1,1:1,22,4,162,130,26,32,65,65,13,13,16,16,1,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.6875,1.0,0.84375,0.7237468644557459,0.8148148148148148,0.84375,0.7699999999999999,11,16,0,5
1,1:1,22,5,162,130,26,32,65,65,13,13,16,16,3,0.9786324786324787,60,40,20,0.0005,0.0005,0.5,0.9849826388888889,0.986328125,1.0,0.5,0.75,0.5773502691896258,0.8,0.75,0.44499999999999995,16,8,8,0
1,1:1,23,1,162,128,26,34,64,64,13,13,17,17,20,0.9885883347421809,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,17,0,17,0
1,1:1,23,2,162,130,26,32,65,65,13,13,16,16,11,1.0,60,40,20,0.0005,0.0005,0.5,0.9851190476190477,0.98046875,0.875,1.0,0.9375,0.8819171036881969,0.9333333333333333,0.9375,0.48999999999999994,14,16,0,2
1,1:1,23,3,162,130,26,32,65,65,13,13,16,16,1,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.916553534292505,0.94140625,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,23,4,162,130,26,32,65,65,13,13,16,16,14,0.9390406601945064,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48499999999999993,16,16,0,0
1,1:1,23,5,162,130,26,32,65,65,13,13,16,16,5,0.959645055798902,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.9375,1.0,0.96875,0.9393364366277243,0.967741935483871,0.96875,0.5149999999999999,15,16,0,1
1,1:1,24,1,162,128,26,34,64,64,13,13,17,17,25,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.5299999999999999,17,0,17,0
1,1:1,24,2,162,130,26,32,65,65,13,13,16,16,13,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,24,3,162,130,26,32,65,65,13,13,16,16,20,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.9714349376114082,0.96484375,0.875,0.9375,0.90625,0.8140915784106943,0.9032258064516129,0.90625,0.48999999999999994,14,15,1,2
1,1:1,24,4,162,130,26,32,65,65,13,13,16,16,9,0.9999999999999999,60,40,20,0.0005,0.0005,0.5,0.969758064516129,0.94140625,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4699999999999999,16,0,16,0
1,1:1,24,5,162,130,26,32,65,65,13,13,16,16,16,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.48499999999999993,16,0,16,0
1,1:1,25,1,162,128,26,34,64,64,13,13,17,17,4,1.0,60,40,20,0.0005,0.0005,0.5,0.9740232351573639,0.9757785467128027,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.37999999999999995,17,0,17,0
1,1:1,25,2,162,130,26,32,65,65,13,13,16,16,1,0.9821780783319245,60,40,20,0.0005,0.0005,0.5,0.985702614379085,0.986328125,1.0,0.75,0.875,0.7745966692414834,0.888888888888889,0.875,0.715,16,12,4,0
1,1:1,25,3,162,130,26,32,65,65,13,13,16,16,21,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.96875,0.9375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4749999999999999,16,0,16,0
1,1:1,25,4,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9789786347231201,0.98046875,1.0,0.875,0.9375,0.8819171036881969,0.9411764705882353,0.9375,0.5399999999999999,16,14,2,0
1,1:1,25,5,162,130,26,32,65,65,13,13,16,16,9,1.0,60,40,20,0.0005,0.0005,0.5,0.9775,0.96484375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,26,1,162,128,26,34,64,64,13,13,17,17,4,0.9786324786324785,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,17,0,17,0
1,1:1,26,2,162,130,26,32,65,65,13,13,16,16,31,1.0,60,40,20,0.0005,0.0005,0.5,0.9963235294117647,0.99609375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4649999999999999,16,0,16,0
1,1:1,26,3,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.4375,1.0,0.71875,0.5291502622129182,0.6086956521739131,0.71875,0.3999999999999999,7,16,0,9
1,1:1,26,4,162,130,26,32,65,65,13,13,16,16,19,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,26,5,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.6875,0.84375,0.7237468644557459,0.8648648648648648,0.84375,0.5099999999999999,16,11,5,0
1,1:1,27,1,162,128,26,34,64,64,13,13,17,17,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9123552702887068,0.9463667820069204,0.47058823529411764,0.9411764705882353,0.7058823529411764,0.4666666666666667,0.6153846153846153,0.7058823529411765,0.31999999999999995,8,16,1,9
1,1:1,27,2,162,130,26,32,65,65,13,13,16,16,19,0.9617673992673992,60,40,20,0.0005,0.0005,0.5,0.9875,0.984375,0.5,1.0,0.75,0.5773502691896258,0.6666666666666666,0.75,0.48999999999999994,8,16,0,8
1,1:1,27,3,162,130,26,32,65,65,13,13,16,16,5,0.9757085020242915,60,40,20,0.0005,0.0005,0.5,0.9882506127450981,0.98828125,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4749999999999999,16,0,16,0
1,1:1,27,4,162,130,26,32,65,65,13,13,16,16,13,0.9885883347421809,60,40,20,0.0005,0.0005,0.5,0.9177667920314979,0.93359375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4699999999999999,16,0,16,0
1,1:1,27,5,162,130,26,32,65,65,13,13,16,16,2,0.9838264299802761,60,40,20,0.0005,0.0005,0.5,0.9737703013897867,0.9765625,0.875,0.9375,0.90625,0.8140915784106943,0.9032258064516129,0.90625,0.6,14,15,1,2
1,1:1,28,1,162,128,26,34,64,64,13,13,17,17,4,0.9598004559543021,60,40,20,0.0005,0.0005,0.5,0.8403904678558658,0.9204152249134948,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.39499999999999996,16,16,1,1
1,1:1,28,2,162,130,26,32,65,65,13,13,16,16,41,1.0,60,40,20,0.0005,0.0005,0.5,0.9588256738732283,0.953125,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,28,3,162,130,26,32,65,65,13,13,16,16,42,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,28,4,162,130,26,32,65,65,13,13,16,16,10,1.0,60,40,20,0.0005,0.0005,0.5,0.9924172794117647,0.9921875,0.9375,0.9375,0.9375,0.875,0.9375,0.9375,0.4699999999999999,15,15,1,1
1,1:1,28,5,162,130,26,32,65,65,13,13,16,16,20,1.0,60,40,20,0.0005,0.0005,0.5,0.9963235294117647,0.99609375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,29,1,162,128,26,34,64,64,13,13,17,17,23,0.988588334742181,60,40,20,0.0005,0.0005,0.5,0.9777201076509036,0.9757785467128027,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.4649999999999999,15,15,2,2
1,1:1,29,2,162,130,26,32,65,65,13,13,16,16,33,1.0,60,40,20,0.0005,0.0005,0.5,0.974537037037037,0.95703125,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4599999999999999,16,0,16,0
1,1:1,29,3,162,130,26,32,65,65,13,13,16,16,20,0.9838264299802761,60,40,20,0.0005,0.0005,0.5,0.9882506127450981,0.98828125,1.0,0.75,0.875,0.7745966692414834,0.888888888888889,0.875,0.5199999999999999,16,12,4,0
1,1:1,29,4,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4049999999999999,16,0,16,0
1,1:1,29,5,162,130,26,32,65,65,13,13,16,16,31,1.0,60,40,20,0.0005,0.0005,0.5,0.969758064516129,0.94140625,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4549999999999999,16,0,16,0
1,1:1,30,1,162,128,26,34,64,64,13,13,17,17,35,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.9411764705882353,1.0,0.9705882352941176,0.9428090415820634,0.9696969696969697,0.9705882352941176,0.5299999999999999,16,17,0,1
1,1:1,30,2,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9752604166666666,0.96484375,0.9375,0.5,0.71875,0.4865336327998411,0.7692307692307693,0.71875,0.575,15,8,8,1
1,1:1,30,3,162,130,26,32,65,65,13,13,16,16,20,0.9945054945054944,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,30,4,162,130,26,32,65,65,13,13,16,16,7,1.0,60,40,20,0.0005,0.0005,0.5,0.9926470588235294,0.99609375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.43499999999999994,16,0,16,0
1,1:1,30,5,162,130,26,32,65,65,13,13,16,16,25,1.0,60,40,20,0.0005,0.0005,0.5,0.8267320710335416,0.912109375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,31,1,162,128,26,34,64,64,13,13,17,17,20,0.9945054945054943,60,40,20,0.0005,0.0005,0.5,0.8426770134901622,0.9186851211072664,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,17,0,17,0
1,1:1,31,2,162,130,26,32,65,65,13,13,16,16,1,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.5,1.0,0.75,0.5773502691896258,0.6666666666666666,0.75,0.5149999999999999,8,16,0,8
1,1:1,31,3,162,130,26,32,65,65,13,13,16,16,33,0.8747318920395843,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.875,1.0,0.9375,0.8819171036881969,0.9333333333333333,0.9375,0.4549999999999999,14,16,0,2
1,1:1,31,4,162,130,26,32,65,65,13,13,16,16,1,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5049999999999999,16,16,0,0
1,1:1,31,5,162,130,26,32,65,65,13,13,16,16,6,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4499999999999999,16,0,16,0
1,1:1,32,1,162,128,26,34,64,64,13,13,17,17,8,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4749999999999999,17,17,0,0
1,1:1,32,2,162,130,26,32,65,65,13,13,16,16,4,1.0,60,40,20,0.0005,0.0005,0.5,0.869964108472173,0.79296875,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4549999999999999,16,0,16,0
1,1:1,32,3,162,130,26,32,65,65,13,13,16,16,2,0.9855769230769229,60,40,20,0.0005,0.0005,0.5,0.9501596850861557,0.95703125,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.38499999999999995,16,0,16,0
1,1:1,32,4,162,130,26,32,65,65,13,13,16,16,1,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.9669706518971225,0.9609375,0.5,1.0,0.75,0.5773502691896258,0.6666666666666666,0.75,0.585,8,16,0,8
1,1:1,32,5,162,130,26,32,65,65,13,13,16,16,48,0.9945054945054944,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5149999999999999,16,16,0,0
1,1:1,33,1,162,128,26,34,64,64,13,13,17,17,1,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,17,0,17,0
1,1:1,33,2,162,130,26,32,65,65,13,13,16,16,20,0.9787545787545786,60,40,20,0.0005,0.0005,0.5,0.9885110294117647,0.98828125,0.5625,1.0,0.78125,0.6255432421712243,0.72,0.78125,0.49499999999999994,9,16,0,7
1,1:1,33,3,162,130,26,32,65,65,13,13,16,16,7,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.9963235294117647,0.998046875,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.43999999999999995,16,0,16,0
1,1:1,33,4,162,130,26,32,65,65,13,13,16,16,43,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.9121361022555876,0.951171875,1.0,0.9375,0.96875,0.9393364366277243,0.9696969696969697,0.96875,0.5099999999999999,16,15,1,0
1,1:1,33,5,162,130,26,32,65,65,13,13,16,16,8,1.0,60,40,20,0.0005,0.0005,0.5,0.9659530573593074,0.96484375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,34,1,162,128,26,34,64,64,13,13,17,17,19,0.9541838503376965,60,40,20,0.0005,0.0005,0.5,0.9932718185313343,0.9930795847750865,1.0,0.6470588235294118,0.8235294117647058,0.6915640748081247,0.85,0.8235294117647058,0.5049999999999999,17,11,6,0
1,1:1,34,2,162,130,26,32,65,65,13,13,16,16,1,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.5,0.75,0.5773502691896258,0.8,0.75,0.57,16,8,8,0
1,1:1,34,3,162,130,26,32,65,65,13,13,16,16,5,0.9680755142293604,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.6875,0.84375,0.7237468644557459,0.8648648648648648,0.84375,0.49999999999999994,16,11,5,0
1,1:1,34,4,162,130,26,32,65,65,13,13,16,16,13,1.0,60,40,20,0.0005,0.0005,0.5,0.9809782608695652,0.97265625,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.48999999999999994,16,0,16,0
1,1:1,34,5,162,130,26,32,65,65,13,13,16,16,15,1.0,60,40,20,0.0005,0.0005,0.5,0.9468950320512821,0.921875,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,35,1,162,128,26,34,64,64,13,13,17,17,1,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.9691212743730501,0.972318339100346,1.0,0.5294117647058824,0.7647058823529411,0.6,0.8095238095238095,0.7647058823529411,0.5299999999999999,17,9,8,0
1,1:1,35,2,162,130,26,32,65,65,13,13,16,16,11,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,35,3,162,130,26,32,65,65,13,13,16,16,21,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.48999999999999994,16,0,16,0
1,1:1,35,4,162,130,26,32,65,65,13,13,16,16,2,0.9786324786324787,60,40,20,0.0005,0.0005,0.5,0.9683861022555876,0.97265625,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49499999999999994,16,0,16,0
1,1:1,35,5,162,130,26,32,65,65,13,13,16,16,10,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.9635416666666666,0.94921875,0.75,1.0,0.875,0.7745966692414834,0.8571428571428571,0.875,0.5449999999999999,12,16,0,4
1,1:1,36,1,162,128,26,34,64,64,13,13,17,17,1,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.9550801744846547,0.9480968858131488,0.9411764705882353,0.6470588235294118,0.7941176470588236,0.6154574548966637,0.8205128205128205,0.7941176470588235,0.48999999999999994,16,11,6,1
1,1:1,36,2,162,130,26,32,65,65,13,13,16,16,52,0.9723443223443222,60,40,20,0.0005,0.0005,0.5,0.9963235294117647,0.99609375,0.9375,0.9375,0.9375,0.875,0.9375,0.9375,0.5149999999999999,15,15,1,1
1,1:1,36,3,162,130,26,32,65,65,13,13,16,16,1,0.9855769230769229,60,40,20,0.0005,0.0005,0.5,0.9738853874883286,0.97265625,0.5625,1.0,0.78125,0.6255432421712243,0.72,0.78125,0.5549999999999999,9,16,0,7
1,1:1,36,4,162,130,26,32,65,65,13,13,16,16,1,0.9819004524886876,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.41999999999999993,16,0,16,0
1,1:1,36,5,162,130,26,32,65,65,13,13,16,16,1,0.9999999999999999,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.9375,0.96875,0.9393364366277243,0.9696969696969697,0.96875,0.49499999999999994,16,15,1,0
1,1:1,37,1,162,128,26,34,64,64,13,13,17,17,1,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4099999999999999,17,17,0,0
1,1:1,37,2,162,130,26,32,65,65,13,13,16,16,3,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.9924172794117647,0.9921875,0.75,1.0,0.875,0.7745966692414834,0.8571428571428571,0.875,0.5599999999999999,12,16,0,4
1,1:1,37,3,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9604013174325674,0.95703125,0.9375,0.9375,0.9375,0.875,0.9375,0.9375,0.5399999999999999,15,15,1,1
1,1:1,37,4,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9924172794117647,0.9921875,0.875,0.9375,0.90625,0.8140915784106943,0.9032258064516129,0.90625,0.565,14,15,1,2
1,1:1,37,5,162,130,26,32,65,65,13,13,16,16,4,0.9838264299802761,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.32999999999999996,16,0,16,0
1,1:1,38,1,162,128,26,34,64,64,13,13,17,17,1,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.8823529411764706,1.0,0.9411764705882353,0.8885233166386385,0.9375,0.9411764705882353,0.5049999999999999,15,17,0,2
1,1:1,38,2,162,130,26,32,65,65,13,13,16,16,15,1.0,60,40,20,0.0005,0.0005,0.5,0.9013904498279498,0.896484375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,38,3,162,130,26,32,65,65,13,13,16,16,1,0.9819004524886876,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49999999999999994,16,16,0,0
1,1:1,38,4,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.5625,0.78125,0.6255432421712243,0.8205128205128205,0.78125,0.5199999999999999,16,9,7,0
1,1:1,38,5,162,130,26,32,65,65,13,13,16,16,20,1.0,60,40,20,0.0005,0.0005,0.5,0.9687189036453743,0.97265625,0.5625,0.9375,0.75,0.5393598899705937,0.6923076923076923,0.75,0.49499999999999994,9,15,1,7
1,1:1,39,1,162,128,26,34,64,64,13,13,17,17,15,0.9680755142293604,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.4117647058823529,0.7058823529411764,0.5091750772173156,0.7727272727272727,0.7058823529411765,0.4499999999999999,17,7,10,0
1,1:1,39,2,162,130,26,32,65,65,13,13,16,16,7,1.0,60,40,20,0.0005,0.0005,0.5,0.9775943765664161,0.9765625,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,39,3,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,0.968791747468218,0.9765625,1.0,0.625,0.8125,0.674199862463242,0.8421052631578948,0.8125,0.5399999999999999,16,10,6,0
1,1:1,39,4,162,130,26,32,65,65,13,13,16,16,2,0.9821780783319243,60,40,20,0.0005,0.0005,0.5,0.9791666666666666,0.96875,0.375,1.0,0.6875,0.48038446141526137,0.5454545454545454,0.6875,0.48999999999999994,6,16,0,10
1,1:1,39,5,162,130,26,32,65,65,13,13,16,16,8,0.9616217116217116,60,40,20,0.0005,0.0005,0.5,0.9851190476190477,0.98046875,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,40,1,162,128,26,34,64,64,13,13,17,17,1,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.9895953479430989,0.9896193771626297,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.5149999999999999,16,16,1,1
1,1:1,40,2,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9837863270308124,0.984375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,40,3,162,130,26,32,65,65,13,13,16,16,2,0.9513162276320168,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4649999999999999,16,16,0,0
1,1:1,40,4,162,130,26,32,65,65,13,13,16,16,8,1.0,60,40,20,0.0005,0.0005,0.5,0.9029198334345393,0.90234375,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,40,5,162,130,26,32,65,65,13,13,16,16,21,0.8964915426453888,60,40,20,0.0005,0.0005,0.5,0.9628634386446886,0.9609375,0.9375,0.875,0.90625,0.8140915784106943,0.9090909090909091,0.90625,0.5249999999999999,15,14,2,1
1,1:1,41,1,162,128,26,34,64,64,13,13,17,17,1,0.9786324786324785,60,40,20,0.0005,0.0005,0.5,0.9856737793156479,0.9861591695501729,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,17,0,17,0
1,1:1,41,2,162,130,26,32,65,65,13,13,16,16,16,1.0,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,41,3,162,130,26,32,65,65,13,13,16,16,1,0.9633810858507214,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.9375,1.0,0.96875,0.9393364366277243,0.967741935483871,0.96875,0.4499999999999999,15,16,0,1
1,1:1,41,4,162,130,26,32,65,65,13,13,16,16,29,0.9945054945054943,60,40,20,0.0005,0.0005,0.5,0.9791666666666666,0.96875,0.9375,1.0,0.96875,0.9393364366277243,0.967741935483871,0.96875,0.5199999999999999,15,16,0,1
1,1:1,41,5,162,130,26,32,65,65,13,13,16,16,7,1.0,60,40,20,0.0005,0.0005,0.5,0.9737703013897867,0.9765625,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4549999999999999,16,0,16,0
1,1:1,42,1,162,128,26,34,64,64,13,13,17,17,39,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,0.961794176979599,0.958477508650519,0.9411764705882353,0.8823529411764706,0.9117647058823529,0.8249579113843054,0.9142857142857143,0.9117647058823529,0.5249999999999999,16,15,2,1
1,1:1,42,2,162,130,26,32,65,65,13,13,16,16,1,1.0,60,40,20,0.0005,0.0005,0.5,0.9930555555555556,0.9921875,1.0,0.5,0.75,0.5773502691896258,0.8,0.75,0.7,16,8,8,0
1,1:1,42,3,162,130,26,32,65,65,13,13,16,16,1,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,42,4,162,130,26,32,65,65,13,13,16,16,29,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.9840839460784314,0.98828125,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,42,5,162,130,26,32,65,65,13,13,16,16,1,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49499999999999994,16,0,16,0
1,1:1,43,1,162,128,26,34,64,64,13,13,17,17,8,0.9819004524886877,60,40,20,0.0005,0.0005,0.5,0.8769777367960759,0.9411764705882353,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,17,0,17,0
1,1:1,43,2,162,130,26,32,65,65,13,13,16,16,3,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4649999999999999,16,0,16,0
1,1:1,43,3,162,130,26,32,65,65,13,13,16,16,1,0.9999999999999998,60,40,20,0.0005,0.0005,0.5,0.9535673884938591,0.9453125,0.9375,0.75,0.84375,0.6999132392733555,0.8571428571428572,0.84375,0.635,15,12,4,1
1,1:1,43,4,162,130,26,32,65,65,13,13,16,16,8,0.96006771006771,60,40,20,0.0005,0.0005,0.5,0.9924172794117647,0.9921875,0.5625,1.0,0.78125,0.6255432421712243,0.72,0.78125,0.6449999999999999,9,16,0,7
1,1:1,43,5,162,130,26,32,65,65,13,13,16,16,21,0.9945054945054943,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4799999999999999,16,0,16,0
1,1:1,44,1,162,128,26,34,64,64,13,13,17,17,25,0.9885883347421809,60,40,20,0.0005,0.0005,0.5,1.0,1.0,0.9411764705882353,1.0,0.9705882352941176,0.9428090415820634,0.9696969696969697,0.9705882352941176,0.5299999999999999,16,17,0,1
1,1:1,44,2,162,130,26,32,65,65,13,13,16,16,2,1.0,60,40,20,0.0005,0.0005,0.5,0.9829545454545454,0.9765625,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.4499999999999999,16,0,16,0
1,1:1,44,3,162,130,26,32,65,65,13,13,16,16,1,0.9945054945054945,60,40,20,0.0005,0.0005,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,44,4,162,130,26,32,65,65,13,13,16,16,4,0.3521260116890288,60,40,20,0.0005,0.0005,0.5,0.33316402187420746,0.0078125,1.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.49999999999999994,16,0,16,0
1,1:1,44,5,162,130,26,32,65,65,13,13,16,16,36,0.963598901098901,60,40,20,0.0005,0.0005,0.5,0.8965901663252207,0.921875,0.9375,0.75,0.84375,0.6999132392733555,0.8571428571428572,0.84375,0.49999999999999994,15,12,4,1
